3;150;0;3134,52;70,59;7102,36;5994,12;147,17;-2672,64;1144,43;6269,89;1565,39;3825;8787,36;15287,51;1178,17;0;0;788,78;868,67;3646,09;-200;2360;29,46;3990;1250,5;0
3;160;0;534,17;310,9;0;1666,82;319,43;454,74;4020,23;750;290,97;1550;200;-642,44;-2674,5;203,12;0;0;440,5;915,04;0;116,04;-289,68;0;0;0
3;170;0;9,9;0;0;0;0;0;133,61;274,45;0;0;0;0;0;0;0;0;0;0;0;22,9;0;19,63;0;0
3;180;0;6021,98;5358,08;6767,58;2023,39;10120,49;14326,59;8651,14;8297,95;6140,2;7944,44;4249,73;3763,53;5053,08;1043,2;3648,33;2723,75;3845,5;6874,4;2833,77;6674;3274,5;4020,39;3581,95;0
3;190;0;16265,57;10638,97;21705,94;14006,37;14972,09;19059,09;18793,41;18736,29;13178,56;17711,44;17340,09;23398,9;5774,75;4076,32;7656,33;6525,03;7533,07;17271,53;6151,27;12080,44;7266,78;12952,52;6529,2;0
3;200;0;7336,15;7336,15;7336,15;8711,06;7377,45;7177,45;8635,59;7835,32;8257,75;7939,31;7939,31;7939,31;11478,56;6743,6;1494,45;6904,32;5899,06;7898,96;6059,55;6059,55;6059,55;6059,55;6059,55;0
3;210;0;4699,84;4236,69;4258,6;4664,7;3572,89;3663,69;4161,57;3998,89;3806,06;4422,02;3456,03;3898,91;3452,77;3134,64;3012,56;3276,91;2620,26;2822,57;3735,31;3127,95;3012,57;3664,78;3015,55;0
3;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;0;420;208;0;0;0;0;0;0
3;230;0;235,67;88,94;0;97,71;181,89;391,76;1043,85;472,12;859,81;424,69;523,94;1188,79;289,43;241,55;460,74;779;586,12;1774,91;-31,89;257,43;465,38;973,05;300,6;0
3;240;0;12271,66;11661,78;11594,75;13473,47;11132,23;11232,9;13841,01;12306,33;12923,62;12786,02;11919,28;13027,01;15220,76;10119,79;5487,75;10960,23;9525,44;12704,44;9762,97;9444,93;9537,5;10697,38;9375,7;0
3;250;0;-17491,57;7959,92;47017,03;-55613,94;18643,62;24170,58;24996,97;11893,86;19219,92;14784,89;13434,19;18140,08;18221,94;5795,5;9936,65;15258,61;16779,2;28384,94;5597,85;14034,58;10905,99;20196,65;6780,43;0
