5;70;3385,49;3385,49;3385,49;3385,49;3385,49;3385,49;3385,49;3385,49;3385,49;3385,49;3385,49;3387,11;40627,5
5;80;249,99;249,99;249,99;249,99;249,99;249,99;249,99;249,99;249,99;249,99;249,99;250,11;3000
5;90;0;0;0;0;0;0;0;0;0;0;0;0;0
5;100;458,32;458,32;458,32;458,32;458,32;458,32;458,32;458,32;458,32;458,32;458,32;458,54;5500
5;110;624,98;624,98;624,98;624,98;624,98;624,98;624,98;624,98;624,98;624,98;624,98;625,28;7500
5;120;123210,92;123210,92;123210,92;123210,92;123210,92;123210,92;123210,92;123210,92;123210,92;123210,92;123210,92;123270,05;1478590
5;130;-12208,66;-12208,66;-12208,66;-12208,66;-12208,66;-12208,66;-12208,66;-12208,66;-12208,66;-12208,66;-12208,66;-12214,54;-146510
5;140;1957,34;1957,34;1957,34;1957,34;1957,34;1957,34;1957,34;1957,34;1957,34;1957,34;1957,34;1958,28;23489
5;150;1604,1;1604,1;1604,1;1604,1;1604,1;1604,1;1604,1;1604,1;1604,1;1604,1;1604,1;1604,87;19250
5;160;41,67;41,67;41,67;41,67;41,67;41,67;41,67;41,67;41,67;41,67;41,67;41,69;500
5;170;333,32;333,32;333,32;333,32;333,32;333,32;333,32;333,32;333,32;333,32;333,32;333,48;4000
5;180;1499,94;1499,94;1499,94;1499,94;1499,94;1499,94;1499,94;1499,94;1499,94;1499,94;1499,94;1500,66;18000
5;190;5436,37;5436,37;5436,37;5436,37;5436,37;5436,37;5436,37;5436,37;5436,37;5436,37;5436,37;5438,98;65239
5;200;3247,5;3247,5;3247,5;3247,5;3247,5;3247,5;3247,5;3247,5;3247,5;3247,5;3247,5;3249,05;38971,5
5;210;1681,18;1681,18;1681,18;1681,18;1681,18;1681,18;1681,18;1681,18;1681,18;1681,18;1681,18;1681,99;20175
5;220;291,66;291,66;291,66;291,66;291,66;291,66;291,66;291,66;291,66;291,66;291,66;291,8;3500
5;230;5220,34;5220,34;5220,34;5220,34;5220,34;5220,34;5220,34;5220,34;5220,34;5220,34;5220,34;5222,84;62646,5
5;240;-1551,95;-1551,95;-1551,95;-1551,95;-1551,95;-1551,95;-1551,95;-1551,95;-1551,95;-1551,95;-1551,95;-1552,72;-18624,5
5;250;0;0;0;0;0;0;0;0;0;0;0;0;0
5;260;-1249,95;-1249,95;-1249,95;-1249,95;-1249,95;-1249,95;-1249,95;-1249,95;-1249,95;-1249,95;-1249,95;-1250,55;-15000
5;270;-1354,2;-1354,2;-1354,2;-1354,2;-1354,2;-1354,2;-1354,2;-1354,2;-1354,2;-1354,2;-1354,2;-1354,85;-16251
5;280;-190,89;-190,89;-190,89;-190,89;-190,89;-190,89;-190,89;-190,89;-190,89;-190,89;-190,89;-190,98;-2290,75
5;290;0;0;0;0;0;0;0;0;0;0;0;0;0
5;300;0;0;0;0;0;0;0;0;0;0;0;0;0
5;310;0;0;0;0;0;0;0;0;0;0;0;0;0
5;320;-2795,04;-2795,04;-2795,04;-2795,04;-2795,04;-2795,04;-2795,04;-2795,04;-2795,04;-2795,04;-2795,04;-2796,38;-33541,75
5;330;-4346,99;-4346,99;-4346,99;-4346,99;-4346,99;-4346,99;-4346,99;-4346,99;-4346,99;-4346,99;-4346,99;-4349,1;-52166,25
5;340;2045,49;2045,49;2045,49;2045,49;2045,49;2045,49;2045,49;2045,49;2045,49;2045,49;2045,49;2046,47;24546,81
5;350;2641,46;2641,46;2641,46;2641,46;2641,46;2641,46;2641,46;2641,46;2641,46;2641,46;2641,46;2642,73;31698,78
5;360;339,96;339,96;339,96;339,96;339,96;339,96;339,96;339,96;339,96;339,96;339,96;340,1;4079,34
5;370;42;42;42;42;42;42;42;42;42;42;42;42;42
5;380;304820,48;304820,48;304820,48;304820,48;304820,48;304820,48;304820,48;304820,48;304820,48;304820,48;304820,48;304820,48;304820,48
5;390;10;10;10;10;10;10;10;10;10;10;10;10;120
5;400;11,25;11,25;11,25;11,25;11,25;11,25;11,25;11,25;11,25;11,25;11,25;11,25;135
5;410;1,17;1,17;1,17;1,17;1,17;1,17;1,17;1,17;1,17;1,17;1,17;1,17;14
5;420;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;9,5;114
5;430;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;5
5;440;0;0;0;0;0;0;0;0;0;0;0;0;0
5;450;3,83;3,83;3,83;3,83;3,83;3,83;3,83;3,83;3,83;3,83;3,83;3,84;46
5;460;40217,13;40217,13;40217,13;40217,13;40217,13;40217,13;40217,13;40217,13;40217,13;40217,13;40217,13;40236,44;482624,88
5;470;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;30
5;480;0;0;0;0;0;0;0;0;0;0;0;0;0
6;10;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22709,99;-272400
6;20;0;0;0;0;0;0;0;0;0;0;0;0;0
6;30;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22699,09;-22709,99;-272400
6;40;19294,23;19294,23;19294,23;19294,23;19294,23;19294,23;19294,23;19294,23;19294,23;19294,23;19294,23;19303,49;231540
6;50;0;0;0;0;0;0;0;0;0;0;0;0;0
6;60;1021,46;1021,46;1021,46;1021,46;1021,46;1021,46;1021,46;1021,46;1021,46;1021,46;1021,46;1021,95;12258
6;70;0;0;0;0;0;0;0;0;0;0;0;0;0
6;80;162,49;162,49;162,49;162,49;162,49;162,49;162,49;162,49;162,49;162,49;162,49;162,57;1950
6;90;0;0;0;0;0;0;0;0;0;0;0;0;0
6;100;199,99;199,99;199,99;199,99;199,99;199,99;199,99;199,99;199,99;199,99;199,99;200,09;2400
6;110;0;0;0;0;0;0;0;0;0;0;0;0;0
6;120;0;0;0;0;0;0;0;0;0;0;0;0;0
6;130;20678,17;20678,17;20678,17;20678,17;20678,17;20678,17;20678,17;20678,17;20678,17;20678,17;20678,17;20688,1;248148
6;140;-2020,92;-2020,92;-2020,92;-2020,92;-2020,92;-2020,92;-2020,92;-2020,92;-2020,92;-2020,92;-2020,92;-2021,89;-24252
6;150;0;0;0;0;0;0;0;0;0;0;0;0;0
6;160;100;100;100;100;100;100;100;100;100;100;100;100,04;1200
6;170;0;0;0;0;0;0;0;0;0;0;0;0;0
6;180;125;125;125;125;125;125;125;125;125;125;125;125,06;1500
6;190;449,98;449,98;449,98;449,98;449,98;449,98;449,98;449,98;449,98;449,98;449,98;450,2;5400
6;200;674,98;674,98;674,98;674,98;674,98;674,98;674,98;674,98;674,98;674,98;674,98;675,3;8100
6;210;0;0;0;0;0;0;0;0;0;0;0;0;0
6;220;0;0;0;0;0;0;0;0;0;0;0;0;0
6;230;0;0;0;0;0;0;0;0;0;0;0;0;0
6;240;0;0;0;0;0;0;0;0;0;0;0;0;0
6;250;0;0;0;0;0;0;0;0;0;0;0;0;0
6;260;-1345,94;-1345,94;-1345,94;-1345,94;-1345,94;-1345,94;-1345,94;-1345,94;-1345,94;-1345,94;-1345,94;-1346,59;-16152
6;270;0;0;0;0;0;0;0;0;0;0;0;0;0
6;280;-409,57;-409,57;-409,57;-409,57;-409,57;-409,57;-409,57;-409,57;-409,57;-409,57;-409,57;-409,76;-4914,99
6;290;-50,9;-50,9;-50,9;-50,9;-50,9;-50,9;-50,9;-50,9;-50,9;-50,9;-50,9;-50,93;-610,87
6;300;0;0;0;0;0;0;0;0;0;0;0;0;0
6;310;0;0;0;0;0;0;0;0;0;0;0;0;0
6;320;-460,47;-460,47;-460,47;-460,47;-460,47;-460,47;-460,47;-460,47;-460,47;-460,47;-460,47;-460,69;-5525,86
6;330;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1807,28;-21677,86
6;340;0;0;0;0;0;0;0;0;0;0;0;0;0
6;350;0;0;0;0;0;0;0;0;0;0;0;0;0
6;360;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1806,41;-1807,28;-21677,86
6;370;14;14;14;14;14;14;14;14;14;14;14;14;14
6;380;89655,6;89655,6;89655,6;89655,6;89655,6;89655,6;89655,6;89655,6;89655,6;89655,6;89655,6;89655,6;89655,6
6;390;3;3;3;3;3;3;3;3;3;3;3;3;36
6;400;0,83;0,83;0,83;0,83;0,83;0,83;0,83;0,83;0,83;0,83;0,83;0,83;10
6;410;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;0,42;5
6;420;2,67;2,67;2,67;2,67;2,67;2,67;2,67;2,67;2,67;2,67;2,67;2,67;32
6;430;0,17;0,17;0,17;0,17;0,17;0,17;0,17;0,17;0,17;0,17;0,17;0,17;2
6;440;0;0;0;0;0;0;0;0;0;0;0;0;0
6;450;1,25;1,25;1,25;1,25;1,25;1,25;1,25;1,25;1,25;1,25;1,25;1,25;15
6;460;12374,51;12374,51;12374,51;12374,51;12374,51;12374,51;12374,51;12374,51;12374,51;12374,51;12374,51;12380,45;148500
6;470;0,67;0,67;0,67;0,67;0,67;0,67;0,67;0,67;0,67;0,67;0,67;0,67;8
6;480;0;0;0;0;0;0;0;0;0;0;0;0;0
7;10;-25110,33;-25110,33;-25110,33;-25110,33;-25110,33;-25110,33;-25110,33;-25110,33;-25110,33;-25110,33;-25110,33;-25122,38;-301336
7;20;-2874,39;-2874,39;-2874,39;-2874,39;-2874,39;-2874,39;-2874,39;-2874,39;-2874,39;-2874,39;-2874,39;-2875,76;-34494
7;30;-10170,93;-10170,93;-10170,93;-10170,93;-10170,93;-10170,93;-10170,93;-10170,93;-10170,93;-10170,93;-10170,93;-10175,81;-122056
7;40;-416,65;-416,65;-416,65;-416,65;-416,65;-416,65;-416,65;-416,65;-416,65;-416,65;-416,65;-416,85;-5000
7;50;-8749,65;-8749,65;-8749,65;-8749,65;-8749,65;-8749,65;-8749,65;-8749,65;-8749,65;-8749,65;-8749,65;-8753,85;-105000
7;60;-47321,95;-47321,95;-47321,95;-47321,95;-47321,95;-47321,95;-47321,95;-47321,95;-47321,95;-47321,95;-47321,95;-47344,65;-567886
7;70;20855,17;20855,17;20855,17;20855,17;20855,17;20855,17;20855,17;20855,17;20855,17;20855,17;20855,17;20865,18;250272
